company_id,company_name,ctry_code,worldrank,nace2,isic4,year,rd,ns,capex,op,emp,patCN,patEP,patJP,patKR,patUS,TMnEU,TMnUS
87,BASILEA PHARMACEUTICA,CH,1117,2120,21,2016,42.763430,57.684287,0.349451,-38.926559,240,1,3,1,0,0,0,5
1736,MIRATI THERAPEUTICS,US,1369,7211,72,2015,42.758929,,0.287336,-56.518747,47,,,,,,,
506,WACKER NEUSON,DE,1717,2892,28,2015,42.742002,1375.329914,100.658996,100.333004,4632,,,,,,,
1144,CELLTRION,KR,1342,2120,21,2017,42.728563,742.933073,84.898857,397.524884,,3,4,2,3,3,5,14
1015,DAIDO STEEL,JP,1966,2432,24-25,2017,42.702777,3981.224261,238.407403,285.420654,11873,25,11,16,16,22,0,3
1643,STONERIDGE,US,1964,2932,29-30,2017,42.686439,720.038079,28.096054,50.685561,4500,1,3,0,0,1,0,0
147,GUANGXI LIUGONG MACHINERY,CN,1392,2892,28,2017,42.609736,1498.452621,22.189359,91.447750,8420,3,3,0,0,3,0,0
1383,ADVAXIS,US,1786,2120,21,2016,42.597872,3.488958,2.814356,-66.805405,90,0,0,0,0,0,0,5
1729,AUDENTES THERAPEUTICS,US,1132,7211,72,2016,42.593863,,14.542350,-52.441894,97,,,,,,0,0
82,RIETER,CH,1912,2894,28,2016,42.572738,838.150794,27.583588,46.563935,5022,0,1,0,0,0,0,0
1719,CLEARSIDE BIOMEDICAL,US,1556,7211,72,2017,42.539716,0.301309,0.267248,-51.011324,34,2,5,2,1,2,0,1
1806,FORTUNE BRANDS HOME & SECURITY,US,1980,3102,31-33,2015,42.532731,3999.473993,112.227019,449.956104,21400,,,,,,,
1340,ACCTON TECHNOLOGY,TW,1731,2620,26,2016,42.514112,834.593200,5.903214,70.260532,,3,0,0,0,4,0,0
391,SHANDONG LINGLONG TYRE,CN,1493,2211,22-23,2015,42.511459,1089.144964,,157.407791,12348,,,,,,,
1549,MSA SAFETY,US,1858,3250,31-33,2015,42.471594,987.582840,31.651511,119.196440,4600,,,,,,,
73,STARS GROUP,CA,1250,6209,62-63,2016,42.464606,751.852349,4.426976,192.682768,,,,,,,0,8
1065,EIZO,JP,1882,2620,26,2015,42.450607,590.053212,25.185103,39.574337,1829,,,,,,,
224,ZIJIN MINING,CN,1804,2441,24-25,2017,42.450116,11780.350469,641.988590,782.920280,18072,,,,,,0,0
1319,CPC,TW,1520,910,05-09,2016,42.428917,21407.078952,547.450036,1120.433095,14708,,,,,,0,0
233,ZHEJIANG NHU,CN,1694,2059,20,2017,42.417934,777.852198,129.453838,291.130418,6813,56,12,13,4,46,0,0
378,FOSHAN HAITIAN,CN,1526,1089,10-12,2016,42.417018,1521.906350,100.433062,416.635332,4383,,,,,,0,1
838,DOWA,JP,1897,2444,24-25,2017,42.395448,3583.549988,186.603007,241.748610,6468,33,14,41,20,39,0,0
429,JENOPTIK,DE,1815,2670,26,2016,42.375999,684.769009,25.681000,70.021000,3539,0,0,0,0,0,4,5
861,EXEDY,JP,1938,2932,29-30,2015,42.348169,2117.818221,191.835468,167.895429,13193,,,,,,,
1223,STEALTH BIOTHERAPEUTICS,US,1900,2120,21,2016,42.310174,,0.251528,-54.015694,,,,,,,0,0
1832,CARA THERAPEUTICS,US,1455,2120,21,2016,42.282947,0.075109,0.626200,-51.004343,34,,,,,,0,4
852,MIRACA,JP,1880,2110,21,2017,42.277243,1539.790072,116.288029,-82.174673,5541,14,28,15,5,23,1,0
918,SANYO CHEMICAL INDUSTRIES,JP,1982,2059,20,2017,42.277243,1274.164417,102.505575,94.554460,1280,20,14,29,5,16,0,0
184,TIANDI SCIENCE & TECHNOLOGY,CN,1065,2611,26,2017,42.275311,1874.539419,39.304348,258.646032,23283,1,0,0,0,0,0,0
73,STARS GROUP,CA,1250,6209,62-63,2017,42.263731,1146.126073,9.604360,364.395441,2110,0,0,0,0,1,0,11
1510,COUPA SOFTWARE,US,1572,5829,58-60,2017,42.214826,163.126562,3.919648,-39.268099,833,,,,,,0,1
1464,LIVEPERSON,US,1569,6201,62-63,2017,42.213076,191.157975,15.187765,-13.303049,981,1,1,1,0,1,0,5
482,SUDZUCKER,DE,1945,1081,10-12,2015,42.200001,6386.999972,370.800000,275.099999,16486,,,,,,,
759,ALLEGION,IE,1854,8010,77-82,2017,42.183383,2103.230450,43.056749,437.903713,10000,6,12,0,0,17,1,3
1778,TRANSDIGM,US,1467,3030,29-30,2015,42.183383,2364.291344,47.922244,969.608198,8200,,,,,,,
1576,INSTRUCTURE,US,1722,5829,58-60,2017,42.177271,140.589444,13.755452,-38.255002,1140,,,,,,0,0
429,JENOPTIK,DE,1815,2670,26,2015,42.174001,668.637047,18.076000,60.634000,3512,,,,,,,
661,LUBRIZOL,GB,1604,2059,20,2015,42.166761,190.271545,5.426351,33.233351,459,,,,,,,
1180,MINTH,CN,1315,4778,45-47,2015,42.128086,975.458941,146.223203,180.219329,11337,,,,,,,
1613,SYNDAX PHARMA,US,1709,2120,21,2017,42.096919,1.841047,0.073362,-54.108270,45,0,0,0,0,0,0,0
1121,DAEWOO SHIPBUILDING & MARINE,KR,1796,3011,29-30,2016,42.082389,10034.794919,98.838267,-1198.331825,,4,4,4,7,4,0,0
285,GUOXUAN HIGH-TECH,CN,1587,2712,27,2016,42.050859,593.238336,166.623271,158.216149,5203,,,,,,0,0
898,TPR,JP,1859,2932,29-30,2016,42.040840,1382.170361,105.862542,159.195697,6928,6,6,11,5,11,0,0
1917,OMEROS,US,1273,2120,21,2015,42.038406,11.798247,0.209606,-62.216561,162,,,,,,,
109,TECAN,CH,1845,3109,31-33,2017,42.031712,486.534584,7.221400,70.773625,1482,10,23,3,0,11,0,4
153,AECC AVIATION POWER,CN,1539,3030,29-30,2016,42.019179,2740.016440,292.514596,235.603962,38655,,,,,,0,0
297,BEIJING THUNISOFT,CN,1781,5829,58-60,2017,42.015083,294.791476,19.252961,54.932469,5066,,,,,,0,0
1609,CARLISLE COMPANIES,US,1833,2016,20,2016,42.008713,2991.439542,95.021780,353.012903,12000,1,2,1,0,6,8,12
409,SHANGHAI HUAYI (GROUP),CN,1674,2059,20,2017,41.995496,7945.174351,248.213648,207.033954,13149,,,,,,0,0
1100,LS,KR,1927,2434,24-25,2017,41.951436,7470.433600,169.855877,412.876281,,136,106,63,135,128,0,2
1627,NUVASIVE,US,1676,3250,31-33,2016,41.920503,840.289576,77.180746,85.962405,2200,0,0,0,0,1,5,23
525,WIRECARD,DE,1021,6209,62-63,2015,41.900003,771.340041,13.147001,172.059008,2300,,,,,,,
1353,FOXCONN TECHNOLOGY,TW,1776,2620,26,2017,41.870677,4200.583789,40.980292,315.378391,,235,4,42,0,279,0,0
1646,LINCOLN ELECTRIC,US,1860,2849,28,2017,41.833166,2292.078454,53.848009,311.900279,11000,26,18,23,3,52,9,36
482,SUDZUCKER,DE,1945,1081,10-12,2016,41.799998,6475.999951,329.000002,450.899999,16908,0,0,0,0,0,2,1
798,WIPRO,IN,1798,6209,62-63,2016,41.770829,6887.582131,260.948815,1127.512078,137688,11,75,0,0,93,1,2
225,KONKA,CN,1850,2630,26,2017,41.755004,3771.305550,32.180706,71.838578,17822,,,,,,0,0
1501,SUPERNUS PHARMACEUTICALS,US,1291,2120,21,2017,41.749325,263.963186,1.772051,86.935324,422,0,1,1,0,1,0,4
980,KANSAI PAINT,JP,1733,2030,20,2016,41.741390,2602.316206,97.005199,277.934480,14828,1,0,9,0,0,2,1
1832,CARA THERAPEUTICS,US,1455,2120,21,2017,41.740590,0.795632,0.050655,-51.951938,37,,,,,,0,0
265,SHANGHAI PRIME MACHINERY,CN,1977,2899,28,2017,41.707401,1080.569811,26.589303,50.268463,4575,993,10,8,5,1419,0,1
479,ENBW ENERGIE BADEN-WURTTEMBERG,DE,1896,3511,35,2017,41.700001,21973.999217,1419.199980,2216.399880,21077,1,7,1,0,2,8,0
738,FULLSHARE HOLDINGS,CN,1969,6420,64-66,2017,41.690830,1405.236893,77.339755,119.907389,7594,,,,,,0,0
1668,TG THERAPEUTICS,US,805,2120,21,2015,41.665677,0.133082,0.036873,-55.179022,40,,,,,,,
1961,OMNICELL,US,1214,2620,26,2015,41.665480,423.195394,6.586896,39.466355,1451,,,,,,,
1462,COTY,US,789,2042,20,2015,41.659365,3798.338585,131.091627,718.165596,10060,,,,,,,
362,TONGKUN,CN,1509,2059,20,2017,41.643216,3858.371405,348.953443,311.251933,15325,,,,,,0,0
1842,QAD,US,1865,5829,58-60,2017,41.625306,266.391144,3.248906,-2.684714,1870,,,,,,0,0
1149,CHANGSHIN,KR,1957,4642,45-47,2016,41.621879,1013.901434,,31.916814,816,,,,,,0,0
811,BAJAJ AUTO,IN,1726,3091,29-30,2016,41.600870,2674.624557,24.957382,539.715926,9509,,,,,,0,0
642,CGG,FR,1634,910,05-09,2016,41.572028,1044.104225,91.266324,-331.790216,5766,0,0,0,0,4,1,0
320,HITHINK ROYALFLUSH INFORMATION NETWORK,CN,1821,6619,64-66,2017,41.571169,176.977323,3.554492,89.567206,2981,,,,,,0,0
532,TDC,DK,1632,6110,61,2017,41.528703,2715.441165,432.970206,382.198021,7555,,,,,,0,0
1082,TREND MICRO,JP,1573,6201,62-63,2016,41.528627,1039.681374,23.530260,270.771357,5627,0,0,0,0,2,0,1
789,ASHOK LEYLAND,IN,1422,2920,29-30,2016,41.516701,2627.240727,110.117020,185.201658,11906,0,0,0,0,0,0,0
692,TELIT COMMUNICATIONS,GB,1439,2630,26,2015,41.516138,291.260105,7.705672,16.217458,800,,,,,,,
1866,REVANCE THERAPEUTICS,US,1241,7211,72,2015,41.510022,0.262008,2.906548,-63.158921,103,,,,,,,
1776,FORESCOUT TECHNOLOGIES,US,1675,6201,62-63,2017,41.427924,195.985936,3.944976,-67.464593,813,0,1,0,0,3,1,1
1502,HUBSPOT,US,1023,5829,58-60,2016,41.414827,236.652282,13.789511,-39.006092,1597,,,,,,1,3
1370,EPISTAR,TW,1693,2611,26,2015,41.385130,724.930258,111.542533,-51.917053,,,,,,,,
1796,VARONIS SYSTEMS,US,1530,5829,58-60,2017,41.370284,188.113438,4.641045,-11.719643,1251,1,1,0,0,3,0,2
259,CHINA SHIPBUILDING (GROUP POWER),CN,1091,2720,27,2015,41.331525,2260.258654,95.706615,145.522907,6659,,,,,,,
82,RIETER,CH,1912,2894,28,2015,41.331037,919.571146,28.027054,60.045299,5077,,,,,,,
1826,TYLER TECHNOLOGIES,US,1641,6209,62-63,2017,41.330983,734.409259,37.604346,142.146659,4069,,,,,,0,9
759,ALLEGION,IE,1854,8010,77-82,2016,41.310021,1954.584150,37.117887,387.510721,9400,0,3,0,2,4,3,6
1752,CONAGRA BRANDS,US,1809,1089,10-12,2017,41.310021,6933.009718,219.737878,1113.099861,12400,1,1,0,0,0,0,22
186,SHANGHAI FUDAN MICROELECTRONICS,CN,1784,2611,26,2016,41.309144,151.336440,6.449854,33.274799,1040,2,0,0,0,1,0,0
229,SHANGHAI HIGHLY,CN,1788,2813,28,2016,41.305684,896.102807,69.864240,31.707768,5157,,,,,,0,0
1506,AERIE PHARMACEUTICALS,US,1316,2120,21,2017,41.290808,,13.947591,-127.242733,160,3,4,4,3,3,1,6
737,TONGDA GROUP HOLDINGS,CN,1919,6420,64-66,2017,41.275773,954.614545,121.134217,150.949709,18000,,,,,,0,0
1109,LOTTE CHEMICAL,KR,1350,2059,20,2015,41.260708,9169.117548,284.825073,1261.172816,,,,,,,,
11,KAPSCH TRAFFICCOM,AT,1544,6190,61,2017,41.258001,693.257025,10.150000,55.417000,5259,0,5,0,0,4,0,0
905,THK,JP,1941,2815,28,2016,41.252821,2155.840164,137.761570,194.317719,11738,1,0,36,1,0,0,0
1117,LG UPLUS,KR,1616,6190,61,2016,41.244573,8963.797241,1164.665911,584.341527,,,,,,,0,0
1104,YUHAN,KR,1163,2120,21,2016,41.226987,1033.910783,66.243963,76.551682,,0,0,0,2,0,0,0
1646,LINCOLN ELECTRIC,US,1860,2849,28,2015,41.206968,2214.663662,44.110893,322.527339,10000,,,,,,,
1651,RAPID7,US,1581,5829,58-60,2016,41.200852,137.499490,3.929255,-42.837532,887,,,,,,0,0
1146,SILICON WORKS,KR,1429,2611,26,2016,41.198840,477.537484,2.898739,39.622981,,0,0,0,27,1,0,2
1285,TRELLEBORG,SE,1707,2932,29-30,2016,41.151241,2647.039015,104.730891,757.592381,23245,2,1,4,1,2,23,11
89,COMET,CH,1915,2343,22-23,2017,41.135907,393.239083,33.307846,45.000270,1435,3,5,4,2,5,0,1
1799,ACUITY BRANDS,US,1629,2740,27,2016,41.135350,2874.496393,73.100397,421.135162,11800,0,0,0,0,27,2,9
1117,LG UPLUS,KR,1616,6190,61,2017,41.078620,9612.212889,1045.758021,646.817789,,,,,,,0,0
1835,PROS,US,1705,6201,62-63,2015,41.059368,146.939667,5.933621,-48.468970,1033,,,,,,,
1408,BROOKS AUTOMATION,US,1849,2899,28,2017,41.051506,460.697571,11.071610,15.251520,1661,9,10,8,14,15,0,4
265,SHANGHAI PRIME MACHINERY,CN,1977,2899,28,2016,41.048017,974.287454,27.032293,49.672923,4455,27,1,1,1,849,2,0
313,ACCELINK TECHNOLOGIES,CN,1910,2434,24-25,2016,41.007734,514.189887,31.938565,36.612386,4023,16,2,0,0,9,0,0
432,ELMOS SEMICONDUCTOR,DE,1884,2611,26,2017,41.006002,250.434008,35.785000,39.054001,1180,8,20,0,1,7,0,0
577,NESTE,FI,1837,1920,19,2015,40.999999,11130.999774,491.000013,618.999999,4856,,,,,,,
577,NESTE,FI,1837,1920,19,2016,40.999999,11688.999832,380.999991,1126.999967,5001,,,,,,0,0
624,AEROPORTS DE PARIS,FR,1412,5223,49-53,2015,40.999999,2934.999997,498.000009,805.000018,9008,,,,,,,
1090,MEGACHIPS,JP,1518,2611,26,2016,40.970048,531.427679,18.188790,14.378621,851,1,0,11,0,0,0,4
1125,CJ CHEILJEDANG,KR,1841,1081,10-12,2015,40.962561,10117.184371,577.613246,588.201336,,,,,,,,
1932,HEXCEL,US,1814,2016,20,2016,40.960676,1750.479452,286.375405,314.497651,6155,0,2,0,0,4,3,4
180,GUANGZHOU PHARMACEUTICAL,CN,1371,2120,21,2016,40.931329,2508.812351,29.060282,149.233136,22353,,,,,,0,0
179,SHENGYI TECHNOLOGY,CN,1433,2612,26,2015,40.916126,950.808171,69.740505,95.050920,8629,,,,,,,
1872,BLOOM ENERGY,US,1284,2711,27,2016,40.915260,182.130898,7.841917,-210.465398,,,,,,,0,0
405,HUIZHOU DESAY SV AUTOMOTIVE,CN,1484,2611,26,2016,40.914674,717.869669,44.152381,99.444747,4541,0,0,0,0,0,1,0
1549,MSA SAFETY,US,1858,3250,31-33,2016,40.914390,1003.955840,22.290817,145.992934,4300,0,0,0,0,11,2,4
572,OUTOTEC,FI,1994,2892,28,2017,40.900002,1143.800095,9.100000,17.900000,4146,29,29,1,1,8,2,1
295,YOUZU INTERACTIVE,CN,1515,6209,62-63,2017,40.870462,406.967709,22.623937,96.973890,2236,,,,,,0,4
1060,SEKISUI HOUSE,JP,1851,4120,41-43,2017,40.827290,17016.200349,495.656393,1479.506609,24391,0,0,2,0,0,0,0
454,DEUTZ,DE,1200,2811,28,2015,40.799998,1247.400069,68.199995,10.000000,3730,,,,,,,
1200,IGG,SG,1635,3240,31-33,2017,40.783387,530.351710,2.069867,153.834859,1056,,,,,,0,5
1641,NORDSON,US,1737,2829,28,2015,40.776398,1474.816818,54.224427,287.459232,6232,,,,,,,
1210,BEYONDSPRING,US,1940,7211,72,2017,40.758929,,0.066375,-85.572887,38,,,,,,0,0
379,DAWNING INFORMATION INDUSTRY,CN,1167,4651,45-47,2016,40.757761,552.336569,41.077961,37.052057,1876,,,,,,0,0
942,NAGASE,JP,1745,2059,20,2016,40.716968,5692.526698,84.058040,107.430693,6241,4,1,4,3,2,0,2
1193,PARADE TECHNOLOGIES,US,2000,4651,45-47,2016,40.704843,258.790416,1.712764,42.538155,,1,0,0,0,8,0,0
1807,BIOCRYST PHARMACEUTICALS,US,1525,2120,21,2016,40.703912,23.015709,4.608731,-42.451509,65,0,0,0,0,0,0,0
1634,QUANTENNA COMMUNICATIONS,US,1502,2899,28,2016,40.702165,112.723959,2.379038,-0.720523,325,,,,,,0,0
1181,XINGFA ALUMINIUM HOLDINGS,CN,1667,2442,24-25,2017,40.701496,922.638574,42.528511,72.531606,6429,,,,,,2,0
1513,FORTRESS BIOTECH,US,1383,2120,21,2017,40.696050,15.061127,0.565938,-78.424418,68,,,,,,0,0
339,BEIJING VENUSTECH,CN,1387,6201,62-63,2015,40.682444,190.120059,10.855533,19.334142,2981,,,,,,,
671,AMARIN,GB,1828,2120,21,2017,40.661987,158.169350,0.010480,-39.721377,241,0,0,0,0,0,2,2
729,NOVOCURE,GB,1973,2120,21,2015,40.655872,28.896930,4.075980,-90.826157,318,,,,,,,
1805,TRANSLATE BIO,US,1806,2120,21,2017,40.631421,,2.418339,-68.775509,52,3,6,4,2,6,0,2
1125,CJ CHEILJEDANG,KR,1841,1081,10-12,2016,40.630443,11400.013231,713.131449,660.393911,,1,1,1,15,2,7,27
734,JOHN WOOD GROUP,GB,1751,910,05-09,2015,40.611332,4367.333837,31.528369,263.056631,28175,,,,,,,
74,OPTIVA,CA,1699,6201,62-63,2015,40.604606,194.532651,2.422706,11.105671,,,,,,,,
595,CEGEDIM,FR,1968,6209,62-63,2016,40.600000,442.771008,15.209000,10.930000,4062,,,,,,1,0
1810,HEICO,US,1769,3030,29-30,2017,40.587754,1331.713749,22.705666,267.823460,5100,4,5,5,3,4,0,14
1594,INVITAE,US,1637,6311,62-63,2017,40.584258,59.581631,5.829691,-105.920473,594,2,1,0,0,2,0,4
359,WUHU SHUNRONG SANQI INTERACTIVE ENTERTAINMENT,CN,1442,2932,29-30,2016,40.476076,664.957159,26.664367,145.786325,2196,,,,,,0,0
256,SINOCHEM INTERNATIONAL,CN,1277,2059,20,2016,40.455503,6772.081368,305.351976,220.789807,16941,1,0,0,0,0,0,0
1881,PAYCOM SOFTWARE,US,1557,5829,58-60,2017,40.393865,378.206780,51.868097,113.283786,2548,,,,,,0,10
1641,NORDSON,US,1737,2829,28,2016,40.390372,1579.906559,53.144951,348.651345,6127,0,0,1,0,8,9,20
254,CHINA SINOMA INTERNATIONAL ENGINEERING,CN,1385,2351,22-23,2015,40.383577,2859.083237,23.050105,94.462514,10178,,,,,,,
729,NOVOCURE,GB,1973,2120,21,2016,40.357187,72.391231,4.955455,-95.113486,460,0,0,0,0,0,0,0
1859,STAMPSCOM,US,1795,4791,45-47,2017,40.356314,409.352622,5.950215,142.797304,825,,,,,,0,1
289,YINYI,CN,1057,2620,26,2016,40.342049,900.573505,7.304099,197.200628,5170,2,2,0,0,0,0,0
1993,PROTAGONIST THERAPEUTICS,US,1721,7211,72,2017,40.332729,17.522261,0.581659,-33.097796,55,,,,,,0,0
243,CHINA UNITED NETWORK COMMUNICATIONS,CN,672,6190,61,2015,40.331550,29871.504754,11839.185841,2117.936034,231299,,,,,,,
1746,UPWORK,US,1754,6209,62-63,2017,40.255876,176.901216,1.598252,-2.727509,395,,,,,,1,1
1735,SPARK THERAPEUTICS,US,973,7211,72,2015,40.200248,19.269570,3.949142,-41.325577,113,,,,,,,
162,WUXI TAIJI INDUSTRY LIMITED,CN,1595,1310,13-15,2016,40.157662,1214.966760,120.464952,84.316584,7290,,,,,,0,0
702,AVAST,GB,1563,5829,58-60,2016,40.149323,297.554448,7.510913,27.860247,1684,0,0,0,0,0,1,5
727,QUOTIENT,GB,1984,2120,21,2016,40.143212,19.412217,17.602611,-65.647124,393,,,,,,0,0
974,EZAKI GLICO,JP,1999,1082,10-12,2015,40.141713,2666.949527,130.850633,134.183967,4961,,,,,,,
435,WEIDMUELLER HOLDING,DE,1965,7010,69-71,2016,40.111001,696.320960,38.193000,31.542000,4257,0,0,0,0,0,0,1
378,FOSHAN HAITIAN,CN,1526,1089,10-12,2015,40.094335,1410.244382,94.852876,365.732092,4325,,,,,,,
787,ALKEM LABO,IN,1691,2120,21,2016,40.090235,702.801102,80.693535,111.706315,11958,,,,,,0,0
1593,GOGO,US,1481,6190,61,2016,40.087314,521.004084,129.514345,-23.263743,1183,0,0,0,0,8,0,1
293,TONGFU MICROELECTRONICS,CN,1498,2651,26,2017,40.056831,819.073233,211.109800,43.965803,10139,2,0,0,0,0,0,0
1276,FISHER & PAYKEL HEALTHCARE,NZ,1625,2660,26,2015,40.037688,479.887094,28.152674,125.519407,3587,,,,,,,
269,ANHUI HELI,CN,1853,2822,28,2017,40.012132,1064.875396,19.199435,84.245978,7265,,,,,,0,0
442,DEUTSCHE POST,DE,1773,5320,49-53,2017,39.999999,60444.001108,2203.000011,3598.999931,519544,17,21,0,0,19,5,6
575,UPM-KYMMENE,FI,1718,1712,16-18,2016,39.999999,9812.000208,350.999995,951.999973,19310,1,9,0,0,1,3,3
905,THK,JP,1941,2815,28,2015,39.984108,1895.013498,122.316385,182.576230,11754,,,,,,,
543,ASCENDIS PHARMA,DK,804,7211,72,2015,39.978000,8.118000,1.039000,-41.825002,63,,,,,,,
549,DSV,DK,1762,5229,49-53,2016,39.921139,9075.628594,100.204743,465.523335,44779,0,0,0,1,0,0,0
280,CHINA AEROSPACE TIMES ELECTRONICS,CN,1827,3030,29-30,2016,39.918792,1439.554617,70.320741,95.538133,15960,,,,,,0,0
942,NAGASE,JP,1745,2059,20,2015,39.897426,5848.633125,70.425303,120.921592,6267,,,,,,,
142,ANGANG STEEL,CN,1793,2452,24-25,2017,39.889434,11519.890279,239.591507,947.915716,36104,,,,,,0,0
1302,NIBE INDUSTRIER,SE,1554,2521,24-25,2016,39.883547,1496.657147,33.740114,183.132783,11869,0,1,0,0,0,8,7
1434,AGENUS,US,1128,2120,21,2015,39.870156,21.674250,3.136539,-70.481125,230,,,,,,,
409,SHANGHAI HUAYI (GROUP),CN,1674,2059,20,2016,39.867635,7742.967457,319.901679,-69.293172,13384,,,,,,0,0
1131,KOREA GAS,KR,1863,3522,35,2015,39.831357,20393.887535,1913.716667,788.908161,,,,,,,,
1185,BITAUTO,CN,1283,6311,62-63,2015,39.774739,511.241611,29.547495,-66.607070,4303,,,,,,,
55,BRASKEM,BR,1943,1920,19,2015,39.772887,10659.019463,914.598408,1589.777414,7995,,,,,,,
980,KANSAI PAINT,JP,1733,2030,20,2015,39.763461,2585.633891,79.755453,274.010119,12491,,,,,,,
955,SHINDENGEN ELECTRIC MANUFACTURING,JP,1983,2611,26,2016,39.739822,730.399450,25.460909,41.174018,4689,35,14,40,0,37,0,3
253,ZHEJIANG SANHUA,CN,1713,2813,28,2017,39.738108,1168.109360,76.620090,203.575662,9347,24,9,5,6,7,1,1
271,SHANYING INTERNATIONAL HOLDINGS,CN,1420,1712,16-18,2016,39.731793,1513.430499,130.162152,100.459445,8817,,,,,,0,0
1298,INDUSTRIAL AND FINANCIAL SYSTEMS,SE,1317,6202,62-63,2016,39.688523,330.477633,3.900591,30.619645,2771,,,,,,6,6
1306,TOBII,SE,1832,2651,26,2016,39.678769,102.712336,1.891787,-6.748023,719,,,,,,0,3
215,XIAMEN TUNGSTEN,CN,995,2445,24-25,2016,39.659866,1029.885840,41.801577,63.833038,11600,1,0,0,0,0,0,0
1759,REGENXBIO,US,1343,7211,72,2016,39.658498,4.007858,7.117026,-57.154557,107,0,0,0,0,1,0,2
689,INMARSAT,GB,1857,6190,61,2016,39.650633,1160.698128,264.541362,381.659192,1762,0,0,0,0,0,0,2
400,OPPEIN HOME GROUP,CN,1292,4759,45-47,2017,39.643746,1206.545276,227.356402,189.900486,18129,,,,,,0,0
366,OFFCN EDUCATION TECHNOLOGY,CN,1582,8552,85,2017,39.566497,510.996149,20.286136,71.925751,3362,,,,,,0,0
1905,MERIT MEDICAL SYSTEMS,US,1720,3250,31-33,2016,39.501290,527.369149,28.678587,30.459374,4150,0,0,0,0,1,0,15
759,ALLEGION,IE,1854,8010,77-82,2015,39.475963,1806.199900,30.742343,319.999846,,,,,,,,
231,INNER MONGOLIA FIRST MACHINERY,CN,1782,3020,29-30,2016,39.468803,1255.978947,48.809758,51.614381,9003,,,,,,0,0
1193,PARADE TECHNOLOGIES,US,2000,4651,45-47,2017,39.464663,294.174708,5.715543,56.127599,,3,0,0,0,1,0,0
1704,BIO-TECHNE,US,1661,2120,21,2015,39.464609,435.827737,14.758071,133.933558,1560,,,,,,,
180,GUANGZHOU PHARMACEUTICAL,CN,1371,2120,21,2015,39.430772,2395.515330,65.676359,154.465524,14896,,,,,,,
338,SHENZHEN MTC,CN,1844,2640,26,2017,39.419883,1255.940762,36.475638,59.502421,8016,,,,,,0,0
314,SHENZHEN SALUBRIS PHARMACEUTICALS,CN,1364,2120,21,2015,39.349168,436.571892,30.021452,185.910641,3121,,,,,,,
1573,RA PHARMA,US,1931,7211,72,2017,39.345832,,1.233187,-48.060239,63,1,2,1,1,2,0,0
1060,SEKISUI HOUSE,JP,1851,4120,41-43,2016,39.330051,15972.610563,745.371915,1410.641591,23299,0,0,3,0,0,0,0
955,SHINDENGEN ELECTRIC MANUFACTURING,JP,1983,2611,26,2015,39.322171,773.125910,43.545955,6.012588,4786,,,,,,,
1002,SAKATA SEED,JP,1971,116,01-03,2015,39.314295,463.142700,24.184319,57.162932,2186,,,,,,,
572,OUTOTEC,FI,1994,2892,28,2016,39.300001,1057.900023,6.400000,-67.400004,4192,10,15,1,1,1,1,0
423,XING,DE,1416,6209,62-63,2015,39.251001,119.946999,2.620000,25.809000,788,,,,,,,
68,EXFO,CA,1867,2630,26,2017,39.245395,212.489860,6.266372,7.633183,1577,0,0,0,0,0,1,0
1491,LOGMEIN,US,666,5829,58-60,2015,39.123996,237.205124,12.418334,17.160688,1006,,,,,,,
951,CHUGOKU ELECTRIC POWER,JP,1151,3511,35,2015,39.117287,9705.027565,1562.240766,394.135830,13659,,,,,,,
88,EMS CHEMIE,CH,1847,2016,20,2016,39.095077,1758.849248,63.374842,486.311066,2897,1,4,1,1,1,0,0
1888,XPERI,US,1115,2611,26,2016,39.072467,226.694217,3.313535,96.367636,700,1,1,0,1,15,2,4
285,GUOXUAN HIGH-TECH,CN,1587,2712,27,2017,39.069466,585.594214,172.957152,158.055322,5824,,,,,,0,0
1810,HEICO,US,1769,3030,29-30,2016,39.061990,1201.971434,26.954571,231.742233,4700,1,1,1,1,2,0,6
1646,LINCOLN ELECTRIC,US,1860,2849,28,2016,39.056747,1986.561343,43.560678,303.457491,9000,0,2,0,0,11,22,26
1722,CROWDSTRIKE HOLDINGS,US,1254,6201,62-63,2016,39.040155,46.065481,5.756328,-79.088168,550,0,0,0,0,5,0,1
569,VAISALA,FI,1955,2651,26,2017,38.999999,332.600001,8.500000,40.700001,1608,2,4,1,1,4,1,1
614,AUCHAN HOLDING,FR,1210,7010,69-71,2016,38.999999,52820.000798,1377.000008,1158.999978,342709,,,,,,7,0
823,ENEL,IT,1835,3511,35,2015,38.999999,75658.001006,7000.000216,7321.000099,67914,,,,,,,
1594,INVITAE,US,1637,6311,62-63,2016,38.978145,21.875971,10.152833,-87.496024,332,0,0,0,0,0,0,3
13,PALFINGER,AT,1792,2822,28,2016,38.974998,1357.011963,73.668001,105.068997,9970,0,1,0,0,1,2,0
1443,REATA PHARMACEUTICALS,US,1521,7211,72,2017,38.974653,41.972031,0.300436,-40.971157,93,2,2,2,2,2,0,0
1879,SHUTTERSTOCK,US,1310,6311,62-63,2015,38.971160,371.308997,12.229688,35.823563,627,,,,,,,
461,VORWERK,DE,1763,2751,27,2017,38.965998,650.312984,67.150002,43.144999,1642,,,,,,0,0
403,WUXI APPTEC,CN,1922,2120,21,2017,38.952607,980.591518,,206.358251,14763,,,,,,1,0
